0,1409.23826053
1,127.5945325
2,175.96963699
3,95.0075659199998
4,102.15007864
5,112.4901572
6,109.93658516
7,93.8819425000001
8,118.06066833
9,98.1010884499999
10,111.70539554
11,99.0143807100001
12,95.8106548500001
13,90.6356622399998
14,84.4645112500001
15,88.4238019799999
16,92.9886752100001
17,95.0013364599997
18,99.0119716299998
19,90.50874295
20,85.8688519500001
21,84.7478355399998
22,87.52389175
23,83.2482011599998
24,90.1185368899998
25,92.7892123400001
26,91.8918137800001
27,88.0243545999999
28,88.7572257999999
29,92.1613262599998
30,78.9569002300002
31,89.4742502099999
32,83.9756456200001
33,92.0404363500002
34,83.36912835
35,90.3099695099999
36,87.6041161
37,85.5841779799999
38,88.9114427199999
39,91.7276210099997
40,96.6217500600002
41,91.63575945
42,82.5900819599999
43,87.7199172
44,86.7334840300001
45,97.0789069399999
