0,2173.23096877
1,258.80766295
2,186.78911812
3,160.01884074
4,158.83538186
5,141.06015552
6,147.44504283
7,147.46426104
8,155.02124014
9,154.201517709999
10,174.18324579
11,171.35250597
12,201.44099317
13,227.16530446
14,198.52463631
15,232.31430114
16,290.4422396
17,239.223715139999
18,284.51266103
19,299.25097041
20,356.088396249999
