0,0.0159026
1,9.1738e-05
2,2.88394e-05
3,2.88394e-05
4,2.88394e-05
5,2.88394e-05
6,2.88394e-05
7,2.88394e-05
8,2.88394e-05
9,1.30474e-05
10,1.30474e-05
11,6.00298e-06
12,6.00298e-06
13,3.01255e-06
14,6.13468e-07
15,6.13468e-07
16,6.13468e-07
17,4.41889e-07
18,4.41889e-07
19,4.41889e-07
20,4.41889e-07
21,8.0861e-08
22,8.0861e-08
23,8.0861e-08
24,8.0861e-08
25,8.0861e-08
26,8.0861e-08
27,8.0861e-08
28,8.0861e-08
29,8.0861e-08
30,8.0861e-08
31,8.0861e-08
32,8.0861e-08
33,8.0861e-08
34,8.0861e-08
35,8.0861e-08
36,8.0861e-08
37,8.0861e-08
38,8.0861e-08
39,8.0861e-08
40,8.0861e-08
41,8.0861e-08
42,8.0861e-08
43,8.0861e-08
44,8.0861e-08
45,8.0861e-08
46,8.0861e-08
47,8.0861e-08
48,8.0861e-08
49,8.0861e-08
50,8.0861e-08
51,8.0861e-08
52,8.0861e-08
53,8.0861e-08
54,8.0861e-08
55,8.0861e-08
56,8.0861e-08
57,8.0861e-08
58,8.0861e-08
59,8.0861e-08
60,8.0861e-08
61,8.0861e-08
62,8.0861e-08
63,8.0861e-08
64,8.0861e-08
65,8.0861e-08
66,5.86341e-09
67,5.86341e-09
68,5.86341e-09
69,5.86341e-09
70,5.86341e-09
71,5.86341e-09
72,5.86341e-09
73,5.86341e-09
74,5.86341e-09
75,5.86341e-09
76,5.86341e-09
77,5.86341e-09
78,5.86341e-09
79,9.11886e-10
80,9.11886e-10
81,9.11886e-10
82,9.11886e-10
83,9.11886e-10
84,9.11886e-10
85,9.11886e-10
86,9.11886e-10
87,9.11886e-10
88,9.11886e-10
89,9.11886e-10
90,9.11886e-10
91,9.11886e-10
92,9.11886e-10
93,9.11886e-10
94,9.11886e-10
95,9.11886e-10
96,9.11886e-10
97,9.11886e-10
98,9.11886e-10
99,9.11886e-10
100,9.11886e-10
101,9.11886e-10
102,9.11886e-10
103,9.11886e-10
104,9.11886e-10
105,9.11886e-10
106,9.11886e-10
107,9.11886e-10
108,9.11886e-10
109,9.11886e-10
110,9.11886e-10
111,9.11886e-10
112,9.11886e-10
113,9.11886e-10
